   0.317763990572162   0.295769809272791   0.386466200155046
   0.437313650453537   0.429758598446655   0.132927751099808
   0.080963721226230   0.273181942212352   0.645854336561418
   0.584879577717271   0.201112297531747   0.214008124750982
   0.180539642418997   0.649608665608878   0.169851691972125
   0.222544363684337   0.343605263579403   0.433850372736260
   0.434265859016504   0.365448521696771   0.200285619286726
   0.462982678583898   0.226169609426998   0.310847711989103
   0.264658924156241   0.490446779555558   0.244894296288201
   0.136612834372849   0.614547367292447   0.248839798334704
   0.390037634047651   0.412996627725070   0.196965738227278
   0.534692564396221   0.068792758680951   0.396514676922829
   0.319722667500218   0.184103416391768   0.496173916108014
   0.425000729306606   0.163827321641197   0.411171949052196
   0.375150591158493   0.311671864920347   0.313177543921160
   0.147153440872337   0.105498995054881   0.747347564072782
   0.300996836466250   0.429198652101925   0.269804511431825
   0.093026003584976   0.801963025640191   0.105010970774833
   0.061724097836426   0.468706890614440   0.469569011549134
   0.239437282748588   0.671727271120507   0.088835446130905
   0.077324426868331   0.599784009286878   0.322891563844791
   0.357846947383995   0.378878312909045   0.263274739706960
   0.736496484609022   0.105596905309661   0.157906610081316
   0.188958217815942   0.268204068412236   0.542837713771822
   0.175188957142666   0.155849703056304   0.668961339801030
   0.504424484497553   0.426154911974046   0.069420603528402
   0.175035528823092   0.451535619151745   0.373428852025163
   0.653927801451892   0.217159356125248   0.128912842422860
   0.307630376003567   0.080647289021131   0.611722334975303
   0.488693013782081   0.141454662057338   0.369852324160582
   0.414683000072277   0.270916663105199   0.314400336822524
   0.662091059914977   0.146412225915081   0.191496714169942
   0.301624910535866   0.141336720832591   0.557038368631543
   0.312682142116998   0.378482729282167   0.308835128600835
   0.515955696167087   0.172387493657724   0.311656810175189
   0.338048228575160   0.451161545896002   0.210790225528838
   0.131963441444489   0.302361551948391   0.565675006607120
   0.276527519937065   0.286469336383355   0.437003143679580
   0.386889918709314   0.224063312034783   0.389046769255904
   0.228023182196367   0.457699222450370   0.314277595353264
   0.338732309324751   0.543343347608147   0.117924343067102
   0.074768140005385   0.338083988045848   0.587147871948767
   0.809569345406395   0.095215327296803   0.095215327296803
   0.271249992105768   0.335635223223610   0.393114784670622
   0.364823874778421   0.271675530779531   0.363500594442048
   0.446967058677187   0.483855220042448   0.069177721280365
   0.428900166244860   0.118174698897823   0.452925134857317
   0.154693781772110   0.349975036569221   0.495331181658669
   0.660650238027188   0.080383050059834   0.258966711912978
   0.068921931365863   0.524833580691540   0.406244487942598
   0.436467539250430   0.199802001787418   0.363730458962152
   0.416468953404931   0.068944469883556   0.514586576711513
   0.144763877040557   0.545382560850079   0.309853562109364
   0.362811985835198   0.076461298859391   0.560726715305411
   0.469636726450341   0.061376275219975   0.468986998329684
   0.733569529556164   0.177088962991882   0.089341507451954
   0.547175449256020   0.313064074183132   0.139760476560848
   0.331065589074640   0.237674632091207   0.431259778834154
   0.613179147503361   0.307339013497955   0.079481838998684
   0.401482355089043   0.337131526971774   0.261386117939182
   0.304100415617808   0.513388281669515   0.182511302712677
   0.122785385012444   0.450527277486294   0.426687337501262
   0.123408261037541   0.507779694867949   0.368812044094511
   0.537678812538596   0.269052458167516   0.193268729293888
   0.680088026800383   0.247945172349645   0.071966800849972
   0.373882070630811   0.128020248065670   0.498097681303520
   0.383051640415809   0.478618735117424   0.138329624466767
   0.212808332606155   0.083863267857648   0.703328399536197
   0.305067790916739   0.610598703647691   0.084333505435570
   0.209677787935074   0.562767444223713   0.227554767841214
   0.559880746710586   0.364801051247748   0.075318202041667
   0.274359460237937   0.369457994089761   0.356182545672302
   0.512550519542174   0.236834144578464   0.250615335879363
   0.070766658665883   0.395140390780976   0.534092950553142
   0.256805542646590   0.582403563068434   0.160790894284976
   0.375206598092384   0.178520163134279   0.446273238773337
   0.159398839088129   0.733850795147700   0.106750365764172
   0.089245071848686   0.102661126046433   0.808093802104880
   0.272839362119598   0.245035743278274   0.482124894602129
   0.584587977266899   0.084462500021819   0.330949522711282
   0.219934265368666   0.397080985220072   0.382984749411262
   0.490031024051692   0.375559261470315   0.134409714477993
   0.216541376555668   0.300793303780378   0.482665319663954
   0.091112184914374   0.197966898676121   0.710920916409505
   0.485893753606267   0.316481249595780   0.197624996797953
   0.598900003018230   0.253707152731775   0.147392844249995
   0.171265101832436   0.396154442320017   0.432580455847547
   0.089053425006507   0.696580523731810   0.214366051261682
   0.195641967787351   0.506424101264054   0.297933930948595
   0.258550711735120   0.414277114056973   0.327172174207907
   0.247720163217281   0.212858153736360   0.539421683046359
   0.581885322076097   0.146588537630406   0.271526140293497
   0.146006483198417   0.229518010449919   0.624475506351664
   0.386657521466363   0.545560862577150   0.067781615956488
   0.254206308584265   0.099784799388973   0.646008892026762
   0.107737519721973   0.411229722113549   0.481032758164479
   0.218166155341868   0.181499911081334   0.600333933576798
   0.481403414924150   0.101329297846414   0.417267287229436
   0.331353672243857   0.333380834852144   0.335265492903999
   0.454305989470004   0.289394992178935   0.256299018351061
